hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,hero_10,is_win
95,7,85,34,66,89,64,9,12,91,1
41,68,86,65,40,63,7,17,87,51,1
17,19,50,6,62,70,29,9,112,84,1
13,63,85,96,79,10,84,6,53,92,0
104,63,6,51,86,84,49,20,44,96,1
9,29,79,16,15,112,86,20,49,78,0
55,34,40,41,23,102,31,106,7,4,0
78,52,79,54,49,69,9,16,74,90,0
65,85,9,33,109,3,78,96,25,67,1
85,15,55,5,73,98,63,89,1,3,0
51,11,30,19,38,17,86,8,16,49,0
62,39,18,55,26,41,30,52,76,111,1
101,98,11,41,86,45,76,8,29,64,0
77,65,101,11,7,99,91,22,60,35,0
51,59,27,86,93,7,41,5,9,74,1
34,38,101,8,25,2,95,46,83,86,1
85,46,121,28,1,49,13,100,8,31,1
50,54,17,65,4,49,20,93,103,29,1
73,96,86,72,111,76,63,28,55,50,1
9,59,50,6,2,84,34,79,16,89,1
73,44,18,101,29,86,69,43,42,27,0
9,23,74,41,20,1,14,46,79,28,1
65,27,46,68,81,78,97,19,62,64,0
20,2,44,22,30,85,6,64,78,92,0
114,53,8,77,30,56,88,90,34,37,1
85,67,39,30,2,21,61,100,50,15,0
15,84,43,101,103,98,77,16,68,96,0
10,9,27,29,51,44,78,20,66,96,1
67,86,73,96,101,7,36,65,87,43,1
86,69,68,88,63,49,16,42,64,55,1
64,53,43,20,18,66,13,80,30,72,1
13,31,44,96,7,41,77,101,86,43,0
60,57,74,30,8,23,7,18,17,75,0
72,29,101,26,81,51,3,11,43,69,0
106,69,83,28,87,42,47,68,65,93,0
72,86,17,53,20,35,49,3,55,83,0
68,20,65,23,34,66,53,13,8,9,0
8,40,74,36,30,2,53,95,79,50,1
43,96,8,7,30,20,99,35,74,86,0
16,75,63,17,84,109,28,34,23,111,1
110,104,69,26,67,8,20,77,65,32,0
27,58,70,94,100,16,89,35,99,87,1
49,40,103,27,17,86,51,73,68,35,1
104,100,111,63,106,16,17,81,65,68,1
64,103,63,9,79,55,17,86,62,54,1
31,96,106,79,109,7,41,112,17,67,0
60,40,65,68,4,111,53,23,9,1,0
108,91,87,8,11,14,70,16,30,76,1
6,20,33,29,110,106,15,65,75,86,1
20,74,88,51,30,2,95,72,37,107,1
28,55,54,75,17,2,90,109,107,9,0
86,63,71,55,11,20,8,46,5,108,1
33,38,64,29,40,101,74,15,16,53,0
3,21,9,48,65,101,93,18,78,60,1
55,90,74,89,9,73,6,50,41,23,1
65,62,21,81,91,13,31,63,69,92,1
39,4,26,30,100,42,51,87,7,74,0
55,107,34,90,54,2,23,109,43,111,1
65,74,20,18,111,38,53,70,26,15,0
47,87,69,34,86,9,96,27,15,82,0
49,16,68,12,65,80,13,100,64,98,0
121,8,34,19,18,86,44,29,100,50,0
55,10,49,16,64,84,38,20,53,70,1
101,96,106,35,84,43,20,71,9,15,0
51,26,91,73,15,12,50,100,33,17,0
11,28,7,2,21,39,50,19,55,3,1
38,72,82,64,20,7,110,2,22,67,1
112,85,7,60,72,59,62,5,55,34,0
65,17,26,1,50,67,22,71,39,7,0
96,89,5,74,50,49,28,80,68,58,1
17,66,79,96,8,97,91,99,7,78,1
96,37,13,32,109,74,5,67,55,62,1
51,36,56,19,110,2,85,119,46,59,0
95,73,51,23,87,37,8,106,100,55,0
95,96,35,9,102,30,8,76,26,99,1
109,20,46,28,79,103,16,106,111,17,0
10,87,28,13,37,84,30,16,93,70,1
48,64,73,3,38,87,11,69,95,71,1
102,34,87,63,51,11,27,38,16,93,1
92,17,56,87,77,13,20,84,106,97,0
88,3,67,50,53,51,10,33,68,74,0
34,7,80,63,79,55,51,72,3,46,0
106,11,71,62,101,7,67,68,13,40,1
37,7,99,40,43,85,26,1,17,83,0
79,48,73,23,29,103,6,26,41,74,1
72,51,100,31,106,17,55,39,71,91,0
21,76,29,9,7,49,54,60,96,26,1
37,6,13,16,25,86,29,15,44,83,1
23,84,8,55,26,28,6,41,9,86,1
33,8,75,103,27,20,62,100,25,112,0
3,54,49,112,7,63,77,75,52,65,0
86,112,72,21,55,1,31,87,25,100,0
86,75,110,49,72,55,68,77,13,7,1
96,101,18,97,91,26,43,76,20,41,0
114,26,69,40,25,51,71,48,73,68,1
5,95,14,25,120,83,106,30,41,58,0
23,35,41,64,50,79,38,13,6,20,1
35,20,8,97,86,7,68,51,42,25,1
106,11,22,26,91,17,78,87,7,99,1
91,93,13,58,55,33,9,76,3,88,0
95,43,16,87,69,101,49,78,89,77,1
101,11,95,50,96,20,78,34,8,30,0
104,46,30,65,107,88,26,85,13,8,0
8,3,17,31,2,91,26,51,80,14,1
16,49,63,69,91,40,74,38,68,8,1
65,69,27,51,63,53,92,50,38,9,0
91,2,80,111,62,120,55,29,64,7,1
55,87,110,18,21,32,7,94,3,39,1
31,102,15,13,76,5,9,48,6,21,0
69,46,51,16,112,52,68,75,28,67,0
74,29,7,6,101,30,15,41,42,9,0
98,38,87,8,49,69,81,26,19,91,1
86,34,30,42,29,27,13,77,98,52,1
39,91,18,29,79,65,54,55,86,90,0
99,66,9,6,50,89,2,68,16,43,0
81,87,72,53,51,41,89,30,15,13,1
17,8,2,5,88,86,63,16,114,25,1
94,30,35,33,51,11,101,1,96,26,0
16,93,49,99,87,86,41,39,31,29,0
54,83,52,22,13,23,67,16,65,37,1
109,3,52,27,38,26,74,50,2,8,1
27,47,16,78,12,3,57,49,28,48,0
50,25,100,48,28,72,39,87,71,51,1
34,68,51,54,60,11,27,79,89,78,1
111,34,48,2,88,13,55,93,64,32,1
45,84,41,31,47,80,30,79,44,88,0
40,38,13,19,91,100,74,29,87,93,1
85,112,106,51,72,89,88,27,100,77,0
23,112,41,35,88,79,48,2,103,76,0
5,23,2,80,89,60,98,43,10,30,1
7,68,73,40,45,11,119,85,36,92,0
74,9,114,56,84,20,17,19,21,109,0
50,79,96,89,2,90,15,65,106,42,0
107,34,87,77,38,65,32,8,30,43,0
68,51,49,19,100,16,13,72,84,8,1
55,37,107,65,54,43,5,33,83,39,0
96,1,74,79,103,36,28,87,11,63,1
54,37,55,32,43,19,88,70,91,57,1
8,86,60,119,11,43,16,30,80,88,1
86,72,3,37,91,55,64,48,79,76,1
26,18,76,60,2,66,45,90,16,8,0
73,85,91,93,16,52,86,41,28,11,0
21,41,39,62,30,75,43,38,20,6,1
17,41,31,100,34,74,29,112,91,72,1
85,41,39,22,37,61,40,16,47,63,0
10,96,16,74,86,36,49,38,64,88,1
12,86,60,38,18,80,25,30,74,65,1
54,38,79,28,44,98,103,10,9,65,0
46,71,101,60,39,91,19,65,52,18,0
103,12,13,87,45,11,89,29,109,64,0
77,30,93,75,65,41,78,17,110,84,1
65,84,63,74,111,30,98,33,8,32,0
85,13,20,108,86,16,46,9,63,79,1
99,87,71,70,25,47,9,98,48,20,1
87,43,73,48,53,83,55,96,63,68,0
71,91,61,55,10,40,4,104,107,31,1
20,75,112,56,77,3,39,96,5,63,1
30,2,72,101,11,8,51,66,78,26,0
39,110,5,78,6,11,15,107,29,3,0
9,34,89,64,65,41,69,87,30,101,1
23,9,55,1,78,19,87,51,91,17,1
111,46,38,57,70,15,2,23,85,41,0
64,83,53,94,63,35,55,54,31,28,1
26,18,21,92,98,11,96,112,81,50,1
104,78,7,75,10,40,109,101,29,103,0
7,53,1,32,9,30,51,44,40,36,0
107,55,46,70,86,106,5,104,8,114,0
37,11,8,26,51,86,6,65,83,9,1
53,30,72,84,49,54,34,85,29,87,0
53,81,86,40,1,38,74,10,55,20,0
97,66,54,52,62,90,13,63,72,18,1
20,49,83,47,68,16,93,55,9,31,1
71,86,73,80,96,5,78,77,74,90,0
101,13,29,42,63,9,53,1,78,27,0
78,92,104,20,109,43,65,67,5,84,1
86,53,40,78,15,27,63,68,49,51,0
92,50,88,46,77,86,11,51,28,54,1
74,112,41,58,19,80,26,98,33,25,1
75,100,74,8,60,22,20,38,70,53,0
30,43,110,54,2,8,87,28,93,107,0
101,7,65,77,8,104,103,47,33,71,1
81,11,108,86,71,16,103,112,60,74,0
27,72,64,49,53,7,51,101,47,80,0
75,100,72,62,56,12,82,50,112,39,1
28,71,73,98,20,29,68,54,32,17,0
69,72,74,30,7,20,38,43,53,80,0
109,64,2,52,7,83,3,63,34,25,0
94,108,107,71,80,112,28,6,51,11,0
8,21,26,112,71,39,3,28,31,15,0
6,84,37,53,86,79,28,48,8,66,1
62,39,54,90,50,88,12,79,21,55,0
70,53,91,52,16,71,98,72,25,88,1
64,50,1,11,28,84,72,112,19,55,0
67,7,107,39,87,91,64,100,19,84,0
39,87,54,21,38,68,51,72,91,15,1
71,28,21,110,8,18,55,32,87,74,1
43,64,2,101,93,35,51,120,52,54,0
37,87,65,34,93,41,48,46,84,20,0
15,86,29,93,68,99,50,47,82,101,0
21,98,111,40,6,18,69,23,79,73,0
84,18,87,104,76,54,17,63,31,28,0
54,87,89,55,11,72,39,84,28,20,0
27,106,43,29,30,13,51,7,101,47,1
74,60,12,31,16,23,47,27,61,77,1
78,70,16,11,3,69,87,43,15,107,0
98,1,60,30,18,12,90,21,97,50,1
106,48,16,85,50,55,75,28,51,10,1
90,54,13,72,51,63,34,53,3,66,1
13,108,27,23,10,64,2,51,72,43,1
86,75,69,10,7,74,62,42,51,9,0
26,12,85,28,55,18,69,9,65,87,0
56,100,89,8,55,25,1,51,72,5,0
46,16,98,93,26,9,74,29,33,8,1
65,3,98,35,88,85,55,75,16,90,1
67,31,22,4,7,54,112,3,49,109,1
9,49,68,51,86,34,92,63,3,65,0
5,91,28,17,6,10,55,23,31,98,0
41,79,88,98,15,76,85,26,96,16,0
39,68,1,107,36,13,16,65,111,41,0
65,39,73,75,79,48,5,102,98,54,0
63,68,28,55,46,25,37,102,95,114,0
29,60,5,8,35,64,76,109,86,88,1
100,57,27,63,77,94,65,84,3,19,0
73,9,88,74,92,53,89,5,47,72,1
7,2,20,35,1,29,11,17,68,16,1
23,65,68,70,43,7,45,76,30,41,1
9,84,41,97,29,36,64,20,93,43,1
5,98,40,28,17,83,70,82,90,99,1
28,59,111,112,43,74,67,69,38,26,1
109,45,100,31,29,98,65,44,50,97,1
39,100,72,20,75,47,96,25,52,87,1
57,37,11,106,100,20,8,107,29,34,1
73,84,67,15,37,79,6,70,26,17,1
51,39,28,7,68,9,69,106,91,26,1
80,7,67,22,30,100,26,74,93,110,1
85,49,20,111,39,30,101,18,60,23,1
73,1,90,55,79,29,81,91,53,39,1
16,39,41,63,85,121,86,10,28,114,0
3,16,65,94,43,19,89,52,25,72,0
69,96,35,27,9,7,53,64,15,43,1
39,87,20,100,80,3,53,72,74,110,0
63,16,47,101,29,93,78,42,27,53,1
38,57,72,39,27,15,55,100,106,85,0
7,68,65,25,41,9,87,40,17,51,0
14,7,46,5,95,104,113,71,22,36,1
71,55,64,20,49,74,103,12,60,50,1
10,50,7,78,45,101,43,11,51,27,0
7,93,30,47,65,1,96,13,69,84,1
107,2,18,39,87,20,17,8,111,108,0
84,4,86,70,5,21,3,12,46,97,0
95,103,76,7,5,79,89,38,54,98,0
3,103,81,16,34,18,86,51,13,11,1
15,65,16,30,8,76,55,3,93,84,1
62,13,5,42,80,70,55,66,20,43,1
86,25,77,21,38,97,12,90,62,40,0
5,112,120,95,11,38,43,37,110,10,0
93,25,86,51,49,12,22,7,26,11,0
39,7,102,86,113,16,41,15,68,25,1
22,13,77,58,69,43,53,16,72,50,0
8,7,25,96,26,20,92,65,6,21,0
43,10,53,50,84,101,41,69,13,64,1
37,7,74,2,45,107,34,16,48,79,1
58,79,89,88,39,17,65,44,85,86,1
28,13,14,50,72,107,109,74,96,37,1
51,13,19,3,12,72,103,14,34,30,0
25,53,76,28,100,107,30,41,74,12,0
20,55,93,43,107,26,34,29,54,110,1
106,9,84,99,91,93,64,57,33,29,1
89,92,63,72,38,1,39,16,79,55,1
9,13,3,46,66,76,42,65,68,92,0
99,17,5,63,102,26,92,73,11,98,1
112,63,98,100,9,74,23,85,78,114,0
92,89,48,38,64,37,100,43,94,16,0
70,65,64,98,62,76,88,79,104,52,1
99,65,57,20,35,10,30,68,2,17,0
55,3,107,73,9,49,111,28,54,110,0
69,76,5,54,14,10,102,90,13,16,0
39,30,62,11,71,72,91,47,100,38,0
47,102,33,63,29,101,53,64,96,43,1
47,7,68,41,82,38,69,31,56,20,0
92,49,66,54,65,53,103,3,33,8,1
92,2,78,112,82,87,51,54,34,28,1
69,9,49,31,114,51,70,11,7,101,1
20,6,84,38,15,50,14,21,18,90,0
8,46,90,28,84,16,17,54,23,87,0
79,52,72,112,51,26,22,96,7,4,1
52,74,26,112,63,13,18,90,7,103,1
38,86,19,48,79,14,41,30,34,57,0
69,78,9,68,16,20,40,53,33,48,1
83,96,82,43,30,23,64,91,51,12,0
7,15,86,76,92,35,20,100,25,17,0
44,111,11,51,65,101,27,78,50,10,1
52,80,79,55,29,74,56,21,33,16,1
92,6,20,95,65,84,42,15,30,97,1
106,107,55,87,47,30,15,93,80,69,1
71,17,86,46,39,73,88,50,72,28,0
86,7,21,46,25,71,90,112,15,11,1
84,74,41,87,16,73,28,40,111,93,1
53,20,93,22,107,71,80,74,91,99,1
28,34,42,112,86,57,39,93,31,100,0
11,93,21,26,75,17,30,55,7,46,0
86,40,47,69,92,63,15,16,99,68,1
86,2,65,8,91,16,9,30,4,41,0
110,94,106,85,101,61,39,25,50,77,0
8,62,23,76,38,41,30,34,109,103,0
20,17,43,92,9,72,13,58,50,74,1
38,11,39,26,69,73,31,28,105,19,1
5,91,72,62,51,39,92,98,23,89,1
84,33,110,46,63,70,85,9,75,17,1
19,39,101,29,91,95,22,7,47,17,0
102,54,46,28,5,13,86,96,1,107,1
54,100,39,108,30,50,51,11,19,59,1
100,39,86,94,29,51,79,38,34,9,0
58,36,64,9,88,46,75,57,95,7,1
49,40,45,53,33,39,66,52,7,38,1
100,48,64,38,43,62,36,25,18,37,0
98,41,86,109,30,87,76,16,57,2,1
39,112,104,51,101,7,93,11,21,92,0
89,104,84,11,5,88,102,86,63,106,1
96,3,23,67,74,79,106,7,63,13,0
41,103,11,30,28,16,10,50,8,56,1
86,10,76,96,100,87,74,50,65,42,0
7,72,16,34,87,85,19,74,86,13,0
13,75,1,60,58,47,55,71,109,68,1
68,41,15,106,16,88,48,27,78,29,0
13,55,71,95,60,104,83,41,39,37,1
85,46,106,13,101,43,7,103,96,64,0
86,100,67,46,50,2,17,78,112,63,1
30,25,51,6,66,110,95,7,26,106,1
13,87,26,72,80,8,76,78,112,20,1
22,103,15,26,29,35,43,110,64,86,1
102,20,86,104,25,5,28,76,8,51,0
10,60,111,84,56,9,65,8,32,87,1
76,18,53,86,111,28,20,107,1,43,0
30,63,78,114,21,106,75,48,20,5,0
57,26,8,74,16,7,69,101,17,76,1
69,98,56,50,47,11,87,82,55,31,1
30,80,53,73,50,35,42,78,64,103,1
76,18,65,66,111,69,53,86,63,88,0
85,57,2,46,63,7,82,52,99,68,1
77,78,45,79,100,57,20,28,50,11,0
84,57,95,20,76,102,88,94,93,5,0
20,8,65,74,58,29,93,32,87,98,0
48,98,86,32,91,13,68,93,51,64,1
86,80,79,63,91,29,61,81,90,97,1
27,74,41,16,77,7,70,53,91,21,1
114,98,75,47,7,22,107,67,26,50,1
30,41,107,12,43,38,56,64,74,100,1
67,31,54,64,51,66,72,38,34,86,0
50,18,39,69,111,25,82,20,43,53,0
15,86,47,49,88,69,41,101,7,73,0
77,97,18,78,26,91,109,27,57,99,0
17,101,29,103,51,77,84,57,30,106,0
21,30,100,65,4,88,104,72,43,91,1
53,74,7,48,5,92,86,73,1,88,0
48,65,79,88,84,23,19,9,98,86,1
2,107,54,33,30,87,104,62,70,8,0
51,99,55,74,91,68,29,54,43,7,1
50,100,86,20,29,7,9,13,27,21,0
30,43,69,106,87,101,96,89,9,74,0
13,50,54,73,83,100,71,37,95,35,0
86,65,85,98,73,50,8,43,41,97,0
7,38,31,34,109,110,112,19,2,10,0
54,86,74,58,63,96,20,76,87,78,1
28,9,95,90,103,74,41,56,38,26,1
27,98,42,108,103,19,75,84,12,69,1
74,51,30,62,94,43,72,100,88,92,1
99,25,60,96,26,82,87,90,16,104,0
13,101,55,89,16,11,88,7,3,93,0
66,38,112,43,53,110,20,6,74,92,1
26,110,8,106,20,7,17,99,47,91,0
86,36,45,63,88,92,64,6,7,3,0
86,97,103,67,92,49,23,53,56,79,0
90,88,73,107,48,37,61,97,23,1,0
10,65,98,91,27,85,2,79,9,1,0
35,84,111,19,13,81,76,103,87,60,0
89,65,9,28,84,20,53,101,47,106,0
90,110,94,2,15,104,8,107,26,28,1
93,20,22,71,53,62,29,8,30,46,1
16,35,51,28,30,44,78,7,13,26,1
26,99,13,25,8,51,35,30,95,27,0
79,17,65,21,16,62,39,60,29,64,0
10,86,34,29,51,27,65,19,74,103,0
9,78,29,20,79,61,74,21,58,50,0
69,30,94,86,12,57,63,35,65,85,0
49,68,102,80,86,17,90,54,78,16,1
61,20,52,77,27,18,46,9,84,110,0
25,106,109,79,96,91,74,88,86,48,1
99,44,30,78,7,51,25,95,16,68,0
52,81,106,50,38,75,10,16,100,25,0
8,55,78,30,51,103,43,19,111,41,0
9,23,53,79,16,86,39,89,55,68,0
64,69,46,1,86,96,53,68,74,83,1
35,9,78,7,64,72,16,29,22,86,1
77,13,86,43,66,29,101,47,73,41,1
25,39,50,65,106,56,101,85,49,71,1
11,65,51,86,18,3,100,8,76,38,1
20,25,39,16,8,91,106,26,51,95,1
27,14,89,66,55,68,47,69,106,5,1
72,87,74,100,28,65,42,85,75,61,1
68,83,12,11,22,46,7,26,51,1,0
100,43,41,51,30,68,18,49,89,103,1
69,48,30,60,74,67,25,55,71,22,1
33,64,21,18,52,85,53,56,90,12,0
70,80,58,111,74,76,38,33,8,30,0
51,6,50,11,7,35,26,99,52,20,1
114,31,100,93,38,1,85,29,86,25,0
21,6,87,7,39,100,112,17,51,1,0
88,106,47,16,68,54,50,9,13,51,1
38,8,15,20,87,55,49,26,41,60,0
43,101,41,75,27,20,29,67,68,78,0
64,53,84,47,86,49,96,7,15,101,1
57,71,7,39,34,100,51,11,87,28,0
35,29,114,30,16,76,103,19,80,64,1
46,42,104,26,7,11,68,84,67,51,0
88,103,9,5,53,63,13,20,69,86,1
96,92,21,13,27,98,68,47,78,30,1
38,52,92,11,16,12,99,25,86,112,0
27,97,9,88,77,94,103,13,90,16,1
85,7,75,12,21,11,110,28,67,112,1
23,13,109,79,2,54,65,32,111,17,1
1,22,87,20,69,79,33,78,13,38,1
109,85,98,20,27,10,45,53,19,31,0
25,55,11,21,85,74,61,50,3,72,0
74,79,69,50,54,38,16,63,92,96,0
100,21,27,65,76,88,34,85,72,80,0
5,18,9,74,11,93,22,57,20,6,1
109,65,79,17,62,20,84,48,11,29,1
77,50,106,86,65,83,47,15,9,79,1
86,107,39,104,73,16,28,5,8,74,0
41,68,47,55,26,95,56,76,102,20,1
47,92,7,63,88,87,54,46,65,60,0
9,78,51,3,54,29,79,22,88,15,1
22,7,6,20,65,10,68,84,2,34,0
52,48,86,3,97,88,90,1,74,55,1
7,26,34,54,9,50,109,39,17,100,0
98,45,47,60,100,23,57,64,81,13,1
70,47,84,5,38,27,58,81,11,60,0
107,88,8,5,113,11,77,71,87,55,1
65,86,96,77,87,38,54,20,91,11,0
26,14,18,57,22,33,19,82,89,107,1
68,10,100,92,38,16,79,107,43,12,0
86,16,45,104,110,11,28,64,98,107,1
69,58,49,95,86,13,16,78,72,87,0
47,36,87,70,88,111,46,16,54,100,0
92,85,39,5,108,55,107,12,15,30,1
99,26,103,64,89,29,50,20,53,77,1
56,46,3,25,71,7,106,21,30,100,1
101,7,13,94,103,15,92,43,78,88,0
25,54,95,51,22,99,64,90,17,9,1
1,13,85,60,86,12,112,39,100,38,0
90,63,55,51,97,39,80,52,18,92,0
54,65,43,26,57,107,18,68,49,55,1
39,61,70,107,30,60,87,72,46,28,0
20,9,74,21,33,27,58,79,17,81,1
30,66,51,95,106,22,56,25,7,83,0
106,86,87,11,71,8,27,7,39,45,0
67,32,5,17,102,50,48,16,62,43,1
109,55,99,84,88,93,57,75,2,65,0
9,58,13,54,3,46,65,86,70,40,1
110,41,65,43,84,107,112,39,19,95,1
46,92,112,71,96,63,68,107,13,23,1
86,16,41,43,31,72,76,27,96,85,0
74,27,93,90,61,106,43,25,69,64,0
25,112,1,55,100,7,11,75,30,110,1
29,79,35,60,96,65,41,26,11,57,1
15,7,67,57,47,48,44,29,33,83,0
65,86,39,40,31,12,16,100,68,63,1
9,7,65,34,92,63,42,17,55,101,1
74,60,55,70,30,38,79,110,76,39,1
96,23,54,9,79,19,88,83,91,46,0
9,80,68,86,28,54,65,79,8,23,0
19,50,55,26,67,100,69,106,112,31,0
20,25,7,94,65,30,99,27,8,11,0
77,68,88,11,5,48,55,40,46,87,1
16,95,13,43,86,88,106,114,94,87,0
51,1,71,88,21,81,7,76,10,30,0
29,55,19,39,91,10,40,78,66,53,1
5,98,92,72,63,9,58,48,51,21,0
89,17,62,16,5,55,43,29,79,52,1
90,91,81,62,80,12,29,87,7,39,1
5,85,16,1,13,86,39,104,15,60,0
11,20,50,84,89,83,51,17,95,87,0
23,21,61,33,79,16,66,43,86,52,1
49,36,12,87,88,63,114,77,79,112,1
114,87,96,44,86,23,78,19,91,72,0
11,51,39,66,86,35,7,2,33,68,1
91,17,104,26,95,7,93,9,96,106,0
28,7,27,25,63,42,78,14,34,75,1
60,41,68,22,69,13,40,7,75,114,1
8,28,5,49,26,107,30,11,22,94,0
109,40,111,34,38,45,26,8,69,47,1
17,106,27,31,99,64,41,53,29,34,1
88,1,78,52,86,26,38,48,97,16,0
50,70,9,62,38,43,29,79,107,93,1
85,48,25,108,7,10,37,23,66,120,0
19,20,72,39,7,65,75,74,50,28,1
96,11,106,79,51,72,25,17,85,86,0
28,8,107,106,111,37,48,14,76,16,0
93,55,30,32,39,87,103,77,60,43,1
73,62,88,63,66,38,89,55,91,72,1
84,68,78,9,47,53,15,101,91,36,1
60,65,37,77,4,88,87,106,55,8,0
5,72,49,96,85,40,33,100,89,15,0
42,112,16,17,100,86,73,60,74,72,1
8,73,60,85,3,10,30,74,41,16,1
65,62,48,16,87,58,18,91,80,46,1
50,107,78,6,74,39,100,80,87,33,1
7,52,6,71,87,25,51,72,17,86,1
17,79,54,66,98,88,92,49,48,5,0
30,2,46,20,15,95,17,22,101,26,1
37,16,7,81,39,58,8,92,28,27,1
88,51,30,34,72,40,43,93,66,53,0
103,41,39,68,20,89,50,28,29,100,1
86,60,70,74,7,40,71,46,112,108,0
13,53,40,72,88,102,55,17,92,63,1
88,87,29,46,25,55,89,33,85,90,1
3,44,29,33,63,16,74,9,31,13,0
78,101,26,98,89,30,47,57,41,109,1
104,100,19,13,87,27,54,29,106,51,1
74,100,50,85,12,29,20,56,26,15,0
74,86,120,95,62,69,49,31,16,39,0
97,27,1,23,85,16,86,109,3,25,1
72,3,88,112,21,8,55,86,39,68,1
83,47,9,15,79,27,43,8,96,66,1
53,86,97,87,8,79,98,55,2,18,0
91,19,58,63,51,72,55,31,42,97,0
65,25,26,56,7,39,95,86,10,102,0
23,19,95,53,98,3,40,96,107,8,0
88,50,75,96,10,18,43,65,91,68,0
79,67,60,86,88,5,85,48,33,65,1
87,69,89,13,9,79,52,15,40,41,1
22,68,26,21,18,67,85,43,37,30,0
15,11,89,78,87,60,57,48,13,86,0
78,68,75,84,41,93,15,30,29,5,0
16,101,100,43,48,114,30,11,23,108,0
63,96,50,49,32,65,25,38,94,110,1
71,66,13,109,100,5,107,9,3,94,1
41,84,30,13,46,106,89,7,90,53,1
104,13,16,45,68,58,49,86,107,114,0
60,70,75,34,78,104,50,71,4,25,0
87,6,21,7,86,40,67,16,27,114,1
106,79,15,23,69,34,27,42,33,103,1
32,94,87,98,65,72,47,41,107,20,1
76,87,50,51,15,5,35,104,18,37,0
110,65,94,20,75,41,103,22,87,64,0
98,86,60,97,8,29,52,49,16,25,0
64,34,41,79,9,78,101,74,65,42,0
40,66,3,38,4,87,85,43,106,49,1
7,11,93,26,55,53,86,21,6,52,0
63,73,55,37,84,62,87,65,98,109,0
66,17,12,38,86,39,8,110,26,97,1
26,38,89,111,9,43,55,103,1,79,0
26,55,43,54,16,7,93,11,63,92,0
101,8,41,107,76,72,91,3,60,19,1
13,100,86,65,48,99,69,3,64,46,1
70,107,65,102,91,16,18,96,110,13,0
101,23,89,10,2,30,17,69,72,85,1
9,46,88,92,42,58,29,11,93,87,1
3,87,72,28,11,112,100,26,15,21,1
95,100,7,87,57,91,26,77,25,85,0
8,84,90,55,74,75,73,57,93,28,1
26,45,41,35,64,27,49,15,101,9,0
99,91,26,54,94,28,69,12,81,37,1
21,86,23,72,51,103,92,5,9,48,0
5,60,95,104,76,7,15,86,102,70,1
26,58,65,27,9,88,17,106,79,66,0
20,69,16,56,47,75,50,99,44,17,1
71,30,43,109,55,100,20,80,76,8,0
25,111,80,29,76,20,10,19,91,100,0
8,84,46,78,40,63,29,20,22,101,1
36,17,22,78,42,86,68,54,64,15,1
55,90,72,7,39,80,20,93,53,66,0
103,9,2,63,30,91,19,51,84,47,0
6,55,94,51,84,64,41,58,15,69,0
13,84,86,48,57,78,19,109,51,87,1
7,103,27,15,44,20,82,75,29,93,1
107,68,18,55,106,98,91,7,71,17,0
110,73,56,5,96,75,42,107,58,22,0
29,50,83,76,80,51,40,10,9,16,0
6,74,7,5,38,20,43,77,53,66,0
106,69,86,79,45,26,13,89,7,9,0
10,88,13,3,5,48,58,98,40,27,0
21,75,65,15,20,47,103,49,41,102,1
17,42,69,34,87,29,33,10,88,47,1
36,64,27,81,74,53,68,71,56,104,0
68,84,78,48,96,69,85,6,83,75,0
84,28,106,11,112,74,60,44,7,26,1
7,13,3,92,9,86,109,88,17,37,0
104,107,89,5,25,70,13,114,87,102,0
50,65,16,25,54,5,55,74,85,10,1
26,8,106,55,84,87,13,28,54,82,0
16,106,69,101,96,9,78,41,74,79,0
16,70,55,80,112,63,57,98,28,30,0
9,17,58,86,53,13,82,50,5,51,1
106,48,17,30,40,56,103,50,46,3,1
11,77,3,52,96,49,57,16,98,101,1
7,95,63,64,69,27,31,102,59,41,0
21,86,8,63,92,98,5,7,48,60,0
2,5,45,102,49,72,58,28,30,35,0
92,6,13,87,52,39,22,46,7,112,0
16,12,52,27,57,72,108,39,30,60,0
63,69,65,74,86,99,47,83,58,78,0
9,84,74,75,4,31,19,25,109,110,0
68,28,87,51,89,16,49,77,92,29,1
27,93,41,99,68,86,33,60,29,47,1
72,51,50,17,16,30,11,12,100,58,0
58,13,76,69,111,62,80,60,65,112,1
79,54,53,62,64,40,72,88,36,85,0
68,47,86,69,29,16,19,91,96,34,1
1,23,98,14,57,103,8,41,111,17,1
55,88,89,64,72,73,76,51,86,9,0
26,101,55,70,73,111,59,69,53,8,1
71,19,21,3,83,15,107,70,98,50,0
87,58,11,95,60,8,25,39,20,42,1
9,38,16,3,80,27,77,96,68,21,1
9,43,16,57,79,15,13,3,103,34,1
43,16,49,48,50,17,7,9,31,96,0
39,72,16,65,91,79,15,85,37,88,0
48,63,31,47,88,99,66,69,54,3,1
84,77,69,13,87,76,3,78,72,91,0
69,23,92,72,79,97,55,33,44,3,0
21,16,54,93,17,88,73,53,86,15,1
50,99,26,8,61,20,17,55,77,68,0
93,33,110,25,17,39,83,7,35,31,0
104,20,101,93,36,50,41,64,76,11,0
9,55,83,16,58,52,13,79,93,69,1
100,17,69,72,27,108,51,48,43,3,0
8,86,46,55,28,104,25,54,37,14,1
54,92,80,26,52,88,63,55,79,39,1
104,1,50,87,101,4,55,7,39,92,1
74,9,41,26,43,87,95,65,20,42,0
30,54,62,43,88,60,110,13,10,58,1
